,reviewID,sentenceID,review,target,category,polarity
856,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,FOOD#QUALITY,positive
857,503807,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,neutral"
858,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"meal,restaurant","FOOD#QUALITY,AMBIENCE#GENERAL","positive,neutral"
859,505535,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE#GENERAL,RESTAURANT#PRICES","positive,positive"
860,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","pad se ew chicken,pad thai","FOOD#QUALITY,FOOD#QUALITY","positive,negative"
861,507755,507755:0,"Have eaten at Ginger House several times, and it's always good.",Ginger House,RESTAURANT#GENERAL,positive
862,507755,507755:1,The fried dumplings are GREAT!,fried dumplings,FOOD#QUALITY,positive
863,507755,507755:2,Finally a reliable Chinese restaurant!,Chinese restaurant,RESTAURANT#GENERAL,positive
864,507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE#GENERAL,negative
865,507844,507844:1,"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.",NULL,RESTAURANT#MISCELLANEOUS,negative
866,507844,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",NULL,SERVICE#GENERAL,negative
867,507844,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",NULL,SERVICE#GENERAL,negative
868,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.","management,NULL","SERVICE#GENERAL,RESTAURANT#GENERAL","negative,negative"
869,507937,507937:0,Never fails to please.,NULL,RESTAURANT#GENERAL,positive
870,507937,507937:1,"delicious bagels, especially when right out of the oven.",bagels,FOOD#QUALITY,positive
871,507937,507937:2,Spreads and toppings are great - though a bit pricey.,"Spreads,toppings,Spreads,toppings","FOOD#QUALITY,FOOD#QUALITY,FOOD#PRICES,FOOD#PRICES","positive,positive,negative,negative"
872,507937,507937:3,Service is fast and friendly.,Service,SERVICE#GENERAL,positive
873,507937,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",NULL,SERVICE#GENERAL,negative
874,507937,507937:5,But that is highly forgivable.,NULL,SERVICE#GENERAL,positive
875,509227,509227:0,"Been there, done that, and New York, it's not that big a deal.",NULL,RESTAURANT#GENERAL,neutral
876,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","food,ambience","FOOD#QUALITY,AMBIENCE#GENERAL","negative,negative"
877,509227,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",NULL,RESTAURANT#MISCELLANEOUS,negative
878,509227,509227:3,"Rao is a good restaurant, but it's nothing special.",Rao,RESTAURANT#GENERAL,neutral
879,511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,FOOD#QUALITY,positive
880,511290,511290:2,You must try the shrimp appetizers.,shrimp appetizers,FOOD#QUALITY,positive
881,511290,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.,NULL,FOOD#QUALITY,positive
882,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"ambience,staff","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive"
883,512294,512294:0,"Great food, great prices, great service.","food,NULL,service","FOOD#QUALITY,RESTAURANT#PRICES,SERVICE#GENERAL","positive,positive,positive"
884,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","eats,eats","FOOD#QUALITY,FOOD#PRICES","positive,positive"
885,512925,512925:0,it's a perfect place to have a amanzing indian food.,indian food,FOOD#QUALITY,positive
886,512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,FOOD#STYLE_OPTIONS,positive
887,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","place,service","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive"
888,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,FOOD#QUALITY,negative
889,513521,513521:0,Great bagels made the old-fashioned way.,"bagels,bagels","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
890,513521,513521:2,Drawbacks: service is slow and they don't toast!,service,SERVICE#GENERAL,negative
891,519425,519425:0,The food was absolutely amazing!!,food,FOOD#QUALITY,positive
892,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,baked clams octopus,FOOD#QUALITY,positive
893,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","lamb,dessert","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
894,519425,519425:3,The waiter was attentive.,waiter,SERVICE#GENERAL,positive
895,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive"
896,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","Appetizers,waiter,potato stuff kanish","FOOD#QUALITY,SERVICE#GENERAL,FOOD#QUALITY","neutral,negative,positive"
897,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","salmon,chicken,servings for main entree","FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","negative,positive,negative"
898,521916,521916:2,Dessert is a joke...dont bother,Dessert,FOOD#QUALITY,negative
899,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,SERVICE#GENERAL,positive
900,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","feel,portions,veal","AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","positive,positive,positive"
901,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","anti-pasta,calamari,pasta mains,pasta mains","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive"
902,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"wine list,meal","DRINKS#STYLE_OPTIONS,FOOD#PRICES","positive,positive"
903,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","NULL,measures of liquers","RESTAURANT#PRICES,DRINKS#STYLE_OPTIONS","neutral,positive"
904,528251,528251:0,Fantastic place.,place,RESTAURANT#GENERAL,positive
905,528251,528251:1,Cute and decorative.,NULL,AMBIENCE#GENERAL,positive
906,528251,528251:2,A pleasant surprise.,NULL,RESTAURANT#GENERAL,positive
907,528251,528251:3,Go there to relax and feel like your somewhere else.,NULL,AMBIENCE#GENERAL,positive
908,530517,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.,Lucky Strike,RESTAURANT#GENERAL,positive
909,530517,530517:2,"Great food, great decor, great service.","food,decor,service","FOOD#QUALITY,AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive,positive"
910,530517,530517:3,I recommend it!,NULL,RESTAURANT#GENERAL,positive
911,535086,535086:0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot,RESTAURANT#MISCELLANEOUS,positive
912,535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer,DRINKS#QUALITY,positive
913,535086,535086:2,Guaranteed to be a tasty experience!),NULL,DRINKS#QUALITY,positive
914,535086,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,spot,RESTAURANT#MISCELLANEOUS,positive
915,535086,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,Heartland Brewery,RESTAURANT#GENERAL,positive
916,535086,535086:5,All the people that I bring there go back on their own and bring THEIR friends!,NULL,RESTAURANT#MISCELLANEOUS,positive
917,535086,535086:6,Go there once and oh yes...you will go back...you will...,NULL,RESTAURANT#GENERAL,positive
918,535171,535171:0,What a great place!,place,RESTAURANT#GENERAL,positive
919,535171,535171:1,Not the typical NYC gimmick theme restaurant.,restaurant,AMBIENCE#GENERAL,positive
920,535171,535171:2,"A cool bar with great food, and tons of excellent beer.","bar,food,beer,beer","AMBIENCE#GENERAL,FOOD#QUALITY,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS","positive,positive,positive,positive"
921,535171,535171:3,And even with it's Pub atmosphere they were great to my kids too!,NULL,SERVICE#GENERAL,positive
922,535171,535171:4,Loved it!,NULL,RESTAURANT#GENERAL,positive
923,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"shrimp scampi,antipasti","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
924,535248,535248:2,It is expensive but well worth the money.,"NULL,NULL","RESTAURANT#PRICES,RESTAURANT#GENERAL","negative,positive"
925,535248,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",Corona,RESTAURANT#GENERAL,positive
926,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,"food,service","FOOD#QUALITY,SERVICE#GENERAL","positive,positive"
927,536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,SERVICE#GENERAL,positive
928,536919,536919:2,Wonderful at holiday time.,NULL,RESTAURANT#MISCELLANEOUS,positive
929,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE#GENERAL,positive
930,541532,541532:1,Service was very prompt but slightly rushed.,"Service,Service","SERVICE#GENERAL,SERVICE#GENERAL","positive,negative"
931,541532,541532:2,"Food was very good, but not what I would consider out of this world.",Food,FOOD#QUALITY,neutral
932,541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,"NULL,NULL","AMBIENCE#GENERAL,RESTAURANT#MISCELLANEOUS","positive,negative"
933,553097,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,NULL,RESTAURANT#MISCELLANEOUS,positive
934,553097,553097:1,Too bad the food wasn't of the same heritage.,food,FOOD#QUALITY,negative
935,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","porcini mushroom pasta special,seafood tagliatelle","FOOD#QUALITY,FOOD#QUALITY","negative,negative"
936,553097,553097:3,A real dissapointment.,NULL,FOOD#QUALITY,negative
937,553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,tiramisu,FOOD#QUALITY,negative
938,553097,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,NULL,FOOD#QUALITY,negative
939,553097,553097:6,Priced at upper intermediate range.,NULL,RESTAURANT#PRICES,negative
940,555734,555734:0,I really liked this place.,place,RESTAURANT#GENERAL,positive
941,555734,555734:1,"Everything I had was good, and I'm a eater.",NULL,FOOD#QUALITY,positive
942,555734,555734:2,It was pretty inexpensive too.,NULL,RESTAURANT#PRICES,positive
943,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,"BBQ ribs,BBQ ribs","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
944,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"rice dishes,congee (rice porridge)","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
945,558423,558423:2,It's great to go for a quick lunch either alone or with a friend.,NULL,RESTAURANT#MISCELLANEOUS,positive
946,558423,558423:3,It's definately not a place to go if you want to impress someone.,place,RESTAURANT#MISCELLANEOUS,negative
947,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","food,decor,food","FOOD#QUALITY,AMBIENCE#GENERAL,FOOD#PRICES","positive,neutral,positive"
948,558423,558423:5,Quick and friendly service.,service,SERVICE#GENERAL,positive
949,558423,558423:6,This is one of the best comfort food places in the city.,NULL,RESTAURANT#GENERAL,positive
950,558423,558423:7,It's somewhere you can eat and be happy.,NULL,RESTAURANT#GENERAL,positive
951,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive"
952,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","food,food,service","FOOD#QUALITY,FOOD#STYLE_OPTIONS,SERVICE#GENERAL","positive,positive,positive"
953,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE#GENERAL,positive
954,565344,565344:0,I recently tried Suan and I thought that it was great.,Suan,RESTAURANT#GENERAL,positive
955,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"food,place,food","FOOD#STYLE_OPTIONS,RESTAURANT#GENERAL,FOOD#PRICES","positive,positive,positive"
956,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"service,food,hot sauce","SERVICE#GENERAL,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive"
957,565344,565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,NULL,RESTAURANT#GENERAL,positive
958,571962,571962:0,They all know you.,NULL,SERVICE#GENERAL,positive
959,571962,571962:1,Good food.,food,FOOD#QUALITY,positive
960,571962,571962:2,Good drink.,drink,DRINKS#QUALITY,positive
961,571962,571962:3,How do you rate home?,NULL,RESTAURANT#MISCELLANEOUS,positive
962,578016,578016:0,I have never had cheescake like this.,cheescake,FOOD#QUALITY,positive
963,578016,578016:1,I thought I had died and gone to heaven.,NULL,FOOD#QUALITY,positive
964,584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.","spot,spot","RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS","positive,positive"
965,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive"
966,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"food,selecion of wines,selecion of wines","FOOD#QUALITY,DRINKS#STYLE_OPTIONS,DRINKS#PRICES","positive,positive,positive"
967,584025,584025:3,Have been several times and it never dissapoints.,NULL,RESTAURANT#GENERAL,positive
968,608500,608500:1,We were less than impressed.,NULL,RESTAURANT#GENERAL,negative
969,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","ambiance,atmosphere,food,service","AMBIENCE#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,negative,negative"
970,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","chicken casserole,chicken casserole","FOOD#QUALITY,FOOD#STYLE_OPTIONS","negative,negative"
971,608500,608500:4,Probably would not go again...,NULL,RESTAURANT#GENERAL,negative
972,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",food,FOOD#QUALITY,positive
973,610611,610611:1,"stick with the chicken, beef, and lamb dishes.","chicken,beef,lamb dishes","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive"
974,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.","service,NULL","SERVICE#GENERAL,RESTAURANT#MISCELLANEOUS","positive,positive"
975,610611,610611:6,skip dessert.,dessert,FOOD#QUALITY,negative
976,611117,611117:0,Best Reuben sandwich ever!,Reuben sandwich,FOOD#QUALITY,positive
977,611117,611117:1,A classic!,NULL,FOOD#QUALITY,positive
978,611117,611117:2,Don't miss Bloom's on your next trip to Manhatten.,Bloom's,RESTAURANT#GENERAL,positive
979,611117,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",place,RESTAURANT#MISCELLANEOUS,positive
980,611117,611117:4,Thanks Bloom's for a lovely trip.,Bloom's,RESTAURANT#GENERAL,positive
981,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","food,sauces","FOOD#QUALITY,FOOD#QUALITY","negative,negative"
982,615180,615180:2,It just wasn't Thai.,NULL,FOOD#QUALITY,negative
983,620892,620892:1,Was surprisingly disappointed.,NULL,FOOD#QUALITY,negative
984,620892,620892:2,Pizza was a little soggy.,Pizza,FOOD#QUALITY,negative
985,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,"Ravioli,NULL","FOOD#QUALITY,FOOD#PRICES","positive,negative"
986,620892,620892:4,Not enough wines by the glass either.,wines by the glass,DRINKS#STYLE_OPTIONS,negative
987,620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","Service,setting/atmosphere","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive"
988,620892,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.","Food,Food","FOOD#QUALITY,FOOD#PRICES","neutral,negative"
989,624715,624715:0,This place is a great bargain.,place,RESTAURANT#PRICES,positive
990,624715,624715:1,Authentic Pakistani food.,Pakistani food,FOOD#QUALITY,positive
991,624715,624715:2,People are always friendly.,People,SERVICE#GENERAL,positive
992,624715,624715:3,Don't waste money on decor.,decor,AMBIENCE#GENERAL,neutral
993,624715,624715:4,"Just straight up cheap, good food.","food,food","FOOD#QUALITY,FOOD#PRICES","positive,positive"
994,626269,626269:0,Faan is sooo good.,Faan,RESTAURANT#GENERAL,positive
995,626269,626269:1,The best pad thai i've ever had.,pad thai,FOOD#QUALITY,positive
996,626269,626269:2,The design and atmosphere is just as good.,"design,atmosphere","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive"
997,626269,626269:3,bottles of wine are cheap and good.,"bottles of wine,bottles of wine","DRINKS#PRICES,DRINKS#QUALITY","positive,positive"
998,626269,626269:4,What more could you want?,NULL,RESTAURANT#GENERAL,positive
999,630914,630914:0,The food was actually aweful.,food,FOOD#QUALITY,negative
1000,630914,630914:1,I'm not picky - but it was actually gross.,NULL,FOOD#QUALITY,negative
1001,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","mussles,seabass,goat cheese salad,penne w/ chicken,NULL","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","negative,negative,negative,negative,negative"
1002,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","atmosphere,service,desert","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive"
1003,630914,630914:4,Wouldn't recomend it for dinner!,NULL,RESTAURANT#GENERAL,negative
1004,632121,632121:0,This is the perfect date spot for Williamsburg couples.,NULL,RESTAURANT#MISCELLANEOUS,positive
1005,632121,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,AMBIENCE#GENERAL,positive
1006,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","food,pastas,pizza","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive,positive"
1007,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","vibe,owner,service","AMBIENCE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL","positive,positive,positive"
1008,632121,632121:4,"If only they delivered, they'd make a mint!",NULL,RESTAURANT#MISCELLANEOUS,neutral
1009,657129,657129:0,go here for the drinks!,drinks,DRINKS#QUALITY,positive
1010,657129,657129:3,the drinks are amazing and half off till 8pm.,"drinks,drinks","DRINKS#QUALITY,DRINKS#PRICES","positive,positive"
1011,657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",Usha,SERVICE#GENERAL,positive
1012,657129,657129:5,My fav was the sassy lassi...,sassy lassi,DRINKS#QUALITY,positive
1013,680345,680345:0,This is an amazing place to try some roti rolls.,roti rolls,FOOD#QUALITY,positive
1014,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,FOOD#QUALITY,positive
1015,680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","spices,onions,eggs,roti","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive"
1016,680345,680345:3,Amazing!,NULL,FOOD#QUALITY,positive
1017,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE#GENERAL,positive
1018,680390,680390:1,The food's as good as ever.,food,FOOD#QUALITY,positive
1019,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,FOOD#QUALITY,positive
1020,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","decor,service,food","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive"
1021,682250,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,FOOD#STYLE_OPTIONS,positive
1022,682250,682250:3,Can't wait to go back.,NULL,RESTAURANT#GENERAL,positive
1023,682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,"drumsticks over rice,sour spicy soup","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
1024,682391,682391:1,Beef noodle soup is good as well.,Beef noodle soup,FOOD#QUALITY,positive
1025,682391,682391:2,The service is good and the resturant is clean.,"service,resturant","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive"
1026,682391,682391:3,Best Taiwanese food in NY!,Taiwanese food,FOOD#QUALITY,positive
1027,707917,707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,Rao's,RESTAURANT#GENERAL,positive
1028,707917,707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",NULL,RESTAURANT#GENERAL,positive
1029,707917,707917:2,Rao's has the best service and atmosphere in NYC.,"service,atmosphere","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive"
1030,707917,707917:3,Good luck getting a table.,NULL,RESTAURANT#MISCELLANEOUS,neutral
1031,709294,709294:0,My roommate and I LOVE this place.,place,RESTAURANT#GENERAL,positive
1032,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,AMBIENCE#GENERAL,positive
1033,709294,709294:2,Indoor was very cozy and cute.,Indoor,AMBIENCE#GENERAL,positive
1034,709294,709294:3,"The portion sizes here are huge, and the sushi is good.","portion,sushi","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive"
1035,709294,709294:5,Staff is very accomodating.,Staff,SERVICE#GENERAL,positive
1036,713152,713152:0,"Excellent dumplings served amid clean, chic decor.","dumplings,decor","FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive"
1037,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo,FOOD#QUALITY,positive
1038,713152,713152:2,But $1 for each small piece???,NULL,FOOD#PRICES,negative
1039,713152,713152:3,Not worth it.,NULL,FOOD#PRICES,negative
1040,713152,713152:4,I won't go back unless someone else is footing the bill.,"NULL,NULL","RESTAURANT#GENERAL,RESTAURANT#PRICES","negative,negative"
1041,717570,717570:1,The decor is very simple but comfortable.,decor,AMBIENCE#GENERAL,positive
1042,717570,717570:2,The food was delicious but do not come here on a empty stomach.,"food,food","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,negative"
1043,717570,717570:3,The portions are small but being that the food was so good makes up for that.,"portions,food","FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,positive"
1044,717570,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"crabmeat lasagna,chocolate bread pudding","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
1045,717570,717570:5,The staff there is very attentive and down to earth.,staff,SERVICE#GENERAL,positive
1046,717570,717570:6,I loved it and would go again.,NULL,RESTAURANT#GENERAL,positive
1047,720418,720418:0,Great Indian food and the service is incredible.,"Indian food,service","FOOD#QUALITY,SERVICE#GENERAL","positive,positive"
1048,720418,720418:1,The owner truly caters to all your needs.,owner,SERVICE#GENERAL,positive
1049,720418,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",NULL,SERVICE#GENERAL,positive
1050,720418,720418:3,Everyone was more then happy with his choices.,NULL,SERVICE#GENERAL,positive
1051,720418,720418:4,Great food and the prices are very reasonable.,"food,NULL","FOOD#QUALITY,RESTAURANT#PRICES","positive,positive"
1052,720620,720620:1,The food here does a great service to the name (Cantonese that is...).,food,FOOD#QUALITY,positive
1053,720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,FOOD#QUALITY,positive
1054,720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,dish,FOOD#QUALITY,positive
1055,720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","congee,Ow Ley Soh","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
1056,720620,720620:5,Simply some good tasting Chinese food at incredible prices...,"Chinese food,Chinese food","FOOD#QUALITY,FOOD#PRICES","positive,positive"
1057,720620,720620:6,Service is not what you are coming here for...,Service,SERVICE#GENERAL,negative
1058,720620,720620:8,Big Wong is a great place to eat and fill your stomach.,Big Wong,RESTAURANT#GENERAL,positive
1059,735448,735448:1,"whoever the jazz duo was, they were on POINT.",jazz duo,AMBIENCE#GENERAL,positive
1060,735448,735448:2,"good music, great food, speedy service affordable prices.","music,food,service,NULL","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL,RESTAURANT#PRICES","positive,positive,positive,positive"
1061,735448,735448:3,even the wine by the glass was good.,wine by the glass,DRINKS#QUALITY,positive
1062,735448,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","NULL,NULL","LOCATION#GENERAL,RESTAURANT#GENERAL","neutral,positive"
1063,737999,737999:0,Consistently good Japanese Tapas.,Japanese Tapas,FOOD#QUALITY,positive
1064,737999,737999:2,Always good drinks and service is pretty good;,"drinks,service","DRINKS#QUALITY,SERVICE#GENERAL","positive,positive"
1065,737999,737999:3,Atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE#GENERAL,positive
1066,737999,737999:4,A great place to meet up for some food and drinks...  ,place,RESTAURANT#MISCELLANEOUS,positive
1067,737999,737999:5,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats),FOOD#QUALITY,positive
1068,740923,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","fish,staff,sushi chef","FOOD#QUALITY,SERVICE#GENERAL,RESTAURANT#MISCELLANEOUS","negative,negative,negative"
1069,740923,740923:2,Price and quality of fish alone will keep us from making a return visit.,"fish,fish,NULL","FOOD#PRICES,FOOD#QUALITY,RESTAURANT#GENERAL","negative,negative,negative"
1070,740923,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef,FOOD#QUALITY,negative
1071,740923,740923:4,No thanks!!!,NULL,RESTAURANT#GENERAL,negative
1072,744478,744478:0,"This place, which is only a few months old, is perhaps Queens' biggest secret!",place,RESTAURANT#GENERAL,positive
