,reviewID,sentenceID,review,target,category,polarity
455,444818,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.","atmosphere,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
456,444818,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,FOOD,positive
457,445960,445960:0,"This is such a lovely, peaceful place to eat outside.",place,AMBIENCE,positive
458,445960,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,AMBIENCE,positive
459,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.","food,basic dishes,drinks","FOOD,FOOD,FOOD","positive,positive,positive"
460,445960,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,positive
461,447697,447697:0,Great sushi experience.,sushi,FOOD,positive
462,447697,447697:2,Unique apppetizers.,apppetizers,FOOD,positive
463,447697,447697:3,Try sushimi cucumber roll.,sushimi cucumber roll,FOOD,positive
464,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.","spreads,beverage selections,bagels","FOOD,FOOD,FOOD","positive,positive,positive"
465,449802,449802:5,But who says Murray's is anything about service.,service,SERVICE,negative
466,454704,454704:1,The service is awful.,service,SERVICE,negative
467,454704,454704:2,This place is not worth the prices.,"place,place",PRICES,"negative,negative"
468,455623,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,Pizza,FOOD,positive
469,461928,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,"pizza,proprietor","FOOD,SERVICE","positive,positive"
470,464215,464215:2,The cream cheeses are out of this world and I love that coffee!!,"cream cheeses,coffee","FOOD,FOOD","positive,positive"
471,464342,464342:0,"Bagels are ok, but be sure not to make any special requests!","Bagels,NULL","FOOD,SERVICE","neutral,negative"
472,464342,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,negative
473,464342,464342:2,Be sure not to get anything other than bagels!..,"NULL,bagels","FOOD,FOOD","negative,positive"
474,464342,464342:3,the turkey burgers are scary!,turkey burgers,FOOD,negative
475,470488,470488:0,The worst excuse for Japanese food I've ever encountered.,Japanese food,FOOD,negative
476,470488,470488:1,The soup for the udon was soy sauce and water.,soup for the udon,FOOD,negative
477,470488,470488:2,The sushi was awful!,sushi,FOOD,negative
478,470488,470488:3,The rice was poor quality and was cooked so badly it was hard.,rice,FOOD,negative
479,470488,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","rice,sushi","FOOD,FOOD","negative,negative"
480,470488,470488:5,"The fish was adequate, but inexpertly sliced.",fish,FOOD,negative
481,470488,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,FOOD,negative
482,475298,475298:0,"Good, fast service.",service,SERVICE,positive
483,475298,475298:2,Food is great and inexpensive.,"Food,Food","FOOD,PRICES","positive,positive"
484,475298,475298:3,The location is perfect.,location,AMBIENCE,positive
485,475512,475512:2,"Well, this place is so Ghetto its not even funny.",place,AMBIENCE,negative
486,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"bottle minimun,music","PRICES,AMBIENCE","negative,negative"
487,476473,476473:0,Awsome Pizza especially the Margheritta slice.,"Pizza,Margheritta slice","FOOD,FOOD","positive,positive"
488,476473,476473:2,Great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,"positive,positive"
489,483111,483111:0,Winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE","positive,positive"
490,483111,483111:1,The food is reliable and the price is moderate.,"food,NULL","FOOD,PRICES","positive,neutral"
491,485026,485026:0,"For authentic Thai food, look no further than Toons.",Thai food,FOOD,positive
492,485026,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","Pad Thai,appetizer menu","FOOD,FOOD","positive,positive"
493,485767,485767:1,"The service was attentive, yet discreet.",service,SERVICE,positive
494,485767,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,FOOD,positive
495,485966,485966:1,The place was quiet and delightful.,place,AMBIENCE,positive
496,485966,485966:2,Service was good and food is wonderful.,"Service,food","SERVICE,FOOD","positive,positive"
497,485966,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"salmon,crab salad","FOOD,FOOD","positive,positive"
498,490565,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,positive
499,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","food,mussels in spicy tomato sauce,fries","FOOD,FOOD,FOOD","positive,positive,positive"
500,490565,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere,AMBIENCE,positive
501,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","martini,martini,martini,Vanilla Shanty,setting,music","FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE","positive,positive,positive,positive,positive,positive"
502,490565,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,positive
503,493013,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","location,Suan","AMBIENCE,PRICES","positive,positive"
504,493013,493013:2,I LOVE their Thai,Thai,FOOD,positive
505,493013,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice,FOOD,positive
506,493013,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,AMBIENCE,positive
507,493514,493514:0,I cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,positive
508,493514,493514:1,I cannot imagine better Indian food in all of the city.,Indian food,FOOD,positive
509,494850,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.","chef,staff","FOOD,SERVICE","negative,negative"
510,494850,494850:3,The food now is inconsistent.,food,FOOD,negative
511,496132,496132:1,The setting is casual and romantic.,setting,AMBIENCE,positive
512,496132,496132:3,The food is excellent! ,food,FOOD,positive
513,496132,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream,FOOD,positive
514,498657,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers,FOOD,negative
515,498657,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.","dim sum,dim sum","PRICES,FOOD","negative,positive"
516,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE","negative,negative,negative"
517,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.","turnip cake,roast pork buns,egg custards","FOOD,FOOD,FOOD","negative,negative,negative"
518,503807,503807:2,The food was exceptional.,food,FOOD,positive
519,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,FOOD,positive
520,503807,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE,AMBIENCE","positive,neutral"
521,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"meal,restaurant","FOOD,AMBIENCE","positive,neutral"
522,505535,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE,PRICES","positive,positive"
523,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","pad se ew chicken,pad thai","FOOD,FOOD","positive,negative"
524,507755,507755:1,The fried dumplings are GREAT!,fried dumplings,FOOD,positive
525,507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE,negative
526,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.","management,NULL",SERVICE,"negative,negative"
527,507937,507937:1,"delicious bagels, especially when right out of the oven.",bagels,FOOD,positive
528,507937,507937:2,Spreads and toppings are great - though a bit pricey.,"Spreads,toppings,Spreads,toppings","FOOD,FOOD,PRICES,PRICES","positive,positive,negative,negative"
529,507937,507937:3,Service is fast and friendly.,Service,SERVICE,positive
530,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","food,ambience","FOOD,AMBIENCE","negative,negative"
531,511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,FOOD,positive
532,511290,511290:2,You must try the shrimp appetizers.,shrimp appetizers,FOOD,positive
533,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"ambience,staff","AMBIENCE,SERVICE","positive,positive"
534,512294,512294:0,"Great food, great prices, great service.","food,NULL,service","FOOD,PRICES,SERVICE","positive,positive,positive"
535,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","eats,eats","FOOD,PRICES","positive,positive"
536,512925,512925:0,it's a perfect place to have a amanzing indian food.,indian food,FOOD,positive
537,512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,FOOD,positive
538,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","place,service","AMBIENCE,SERVICE","positive,positive"
539,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,FOOD,negative
540,513521,513521:0,Great bagels made the old-fashioned way.,"bagels,bagels","FOOD,FOOD","positive,positive"
541,513521,513521:2,Drawbacks: service is slow and they don't toast!,service,SERVICE,negative
542,519425,519425:0,The food was absolutely amazing!!,food,FOOD,positive
543,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,baked clams octopus,FOOD,positive
544,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","lamb,dessert","FOOD,FOOD","positive,positive"
545,519425,519425:3,The waiter was attentive.,waiter,SERVICE,positive
546,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE,AMBIENCE","positive,positive"
547,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","Appetizers,waiter,potato stuff kanish","FOOD,SERVICE,FOOD","neutral,negative,positive"
548,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","salmon,chicken,servings for main entree","FOOD,FOOD,FOOD","negative,positive,negative"
549,521916,521916:2,Dessert is a joke...dont bother,Dessert,FOOD,negative
550,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,SERVICE,positive
551,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","feel,portions,veal","AMBIENCE,FOOD,FOOD","positive,positive,positive"
552,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","anti-pasta,calamari,pasta mains,pasta mains","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
553,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"wine list,meal","FOOD,PRICES","positive,positive"
554,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","NULL,measures of liquers","PRICES,FOOD","neutral,positive"
555,530517,530517:2,"Great food, great decor, great service.","food,decor,service","FOOD,AMBIENCE,SERVICE","positive,positive,positive"
556,535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer,FOOD,positive
557,535171,535171:1,Not the typical NYC gimmick theme restaurant.,restaurant,AMBIENCE,positive
558,535171,535171:2,"A cool bar with great food, and tons of excellent beer.","bar,food,beer,beer","AMBIENCE,FOOD,FOOD,FOOD","positive,positive,positive,positive"
559,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"shrimp scampi,antipasti","FOOD,FOOD","positive,positive"
560,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,"food,service","FOOD,SERVICE","positive,positive"
561,536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,SERVICE,positive
562,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE,positive
563,541532,541532:1,Service was very prompt but slightly rushed.,"Service,Service","SERVICE,SERVICE","positive,negative"
564,553097,553097:1,Too bad the food wasn't of the same heritage.,food,FOOD,negative
565,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","porcini mushroom pasta special,seafood tagliatelle","FOOD,FOOD","negative,negative"
566,553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,tiramisu,FOOD,negative
567,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,"BBQ ribs,BBQ ribs","FOOD,FOOD","positive,positive"
568,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"rice dishes,congee (rice porridge)","FOOD,FOOD","positive,positive"
569,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","food,decor,food","FOOD,AMBIENCE,PRICES","positive,neutral,positive"
570,558423,558423:5,Quick and friendly service.,service,SERVICE,positive
571,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE,AMBIENCE","positive,positive"
572,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","food,food,service","FOOD,FOOD,SERVICE","positive,positive,positive"
573,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE,positive
574,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"food,place,food","FOOD,PRICES","positive,positive,positive"
575,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"service,food,hot sauce","SERVICE,FOOD,FOOD","positive,positive,positive"
576,571962,571962:1,Good food.,food,FOOD,positive
577,571962,571962:2,Good drink.,drink,FOOD,positive
578,578016,578016:0,I have never had cheescake like this.,cheescake,FOOD,positive
579,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE,AMBIENCE","positive,positive"
580,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"food,selecion of wines,selecion of wines","FOOD,FOOD,PRICES","positive,positive,positive"
581,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","ambiance,atmosphere,food,service","AMBIENCE,AMBIENCE,FOOD,SERVICE","positive,positive,negative,negative"
582,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","chicken casserole,chicken casserole","FOOD,FOOD","negative,negative"
583,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",food,FOOD,positive
584,610611,610611:1,"stick with the chicken, beef, and lamb dishes.","chicken,beef,lamb dishes","FOOD,FOOD,FOOD","positive,positive,positive"
585,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.","service,NULL",SERVICE,"positive,positive"
586,610611,610611:6,skip dessert.,dessert,FOOD,negative
587,611117,611117:0,Best Reuben sandwich ever!,Reuben sandwich,FOOD,positive
588,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","food,sauces","FOOD,FOOD","negative,negative"
589,620892,620892:2,Pizza was a little soggy.,Pizza,FOOD,negative
590,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,"Ravioli,NULL","FOOD,PRICES","positive,negative"
591,620892,620892:4,Not enough wines by the glass either.,wines by the glass,FOOD,negative
592,620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","Service,setting/atmosphere","SERVICE,AMBIENCE","positive,positive"
593,620892,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.","Food,Food","FOOD,PRICES","neutral,negative"
594,624715,624715:0,This place is a great bargain.,place,PRICES,positive
595,624715,624715:1,Authentic Pakistani food.,Pakistani food,FOOD,positive
596,624715,624715:2,People are always friendly.,People,SERVICE,positive
597,624715,624715:4,"Just straight up cheap, good food.","food,food","FOOD,PRICES","positive,positive"
598,626269,626269:1,The best pad thai i've ever had.,pad thai,FOOD,positive
599,626269,626269:2,The design and atmosphere is just as good.,"design,atmosphere","AMBIENCE,AMBIENCE","positive,positive"
600,626269,626269:3,bottles of wine are cheap and good.,"bottles of wine,bottles of wine","PRICES,FOOD","positive,positive"
601,630914,630914:0,The food was actually aweful.,food,FOOD,negative
602,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","mussles,seabass,goat cheese salad,penne w/ chicken,NULL","FOOD,FOOD,FOOD,FOOD,FOOD","negative,negative,negative,negative,negative"
603,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","atmosphere,service,desert","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
604,632121,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,AMBIENCE,positive
605,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","food,pastas,pizza","FOOD,FOOD,FOOD","positive,positive,positive"
606,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","vibe,owner,service","AMBIENCE,SERVICE,SERVICE","positive,positive,positive"
607,657129,657129:0,go here for the drinks!,drinks,FOOD,positive
608,657129,657129:3,the drinks are amazing and half off till 8pm.,"drinks,drinks","FOOD,PRICES","positive,positive"
609,657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",Usha,SERVICE,positive
610,657129,657129:5,My fav was the sassy lassi...,sassy lassi,FOOD,positive
611,680345,680345:0,This is an amazing place to try some roti rolls.,roti rolls,FOOD,positive
612,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,FOOD,positive
613,680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","spices,onions,eggs,roti","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
614,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE,positive
615,680390,680390:1,The food's as good as ever.,food,FOOD,positive
616,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,FOOD,positive
617,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","decor,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
618,682250,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,FOOD,positive
619,682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,"drumsticks over rice,sour spicy soup","FOOD,FOOD","positive,positive"
620,682391,682391:1,Beef noodle soup is good as well.,Beef noodle soup,FOOD,positive
621,682391,682391:2,The service is good and the resturant is clean.,"service,resturant","SERVICE,AMBIENCE","positive,positive"
622,682391,682391:3,Best Taiwanese food in NY!,Taiwanese food,FOOD,positive
623,707917,707917:2,Rao's has the best service and atmosphere in NYC.,"service,atmosphere","SERVICE,AMBIENCE","positive,positive"
624,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,AMBIENCE,positive
625,709294,709294:2,Indoor was very cozy and cute.,Indoor,AMBIENCE,positive
626,709294,709294:3,"The portion sizes here are huge, and the sushi is good.","portion,sushi","FOOD,FOOD","positive,positive"
627,709294,709294:5,Staff is very accomodating.,Staff,SERVICE,positive
628,713152,713152:0,"Excellent dumplings served amid clean, chic decor.","dumplings,decor","FOOD,AMBIENCE","positive,positive"
629,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo,FOOD,positive
630,717570,717570:1,The decor is very simple but comfortable.,decor,AMBIENCE,positive
631,717570,717570:2,The food was delicious but do not come here on a empty stomach.,"food,food","FOOD,FOOD","positive,negative"
632,717570,717570:3,The portions are small but being that the food was so good makes up for that.,"portions,food","FOOD,FOOD","negative,positive"
633,717570,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"crabmeat lasagna,chocolate bread pudding","FOOD,FOOD","positive,positive"
634,717570,717570:5,The staff there is very attentive and down to earth.,staff,SERVICE,positive
635,720418,720418:0,Great Indian food and the service is incredible.,"Indian food,service","FOOD,SERVICE","positive,positive"
636,720418,720418:1,The owner truly caters to all your needs.,owner,SERVICE,positive
637,720418,720418:4,Great food and the prices are very reasonable.,"food,NULL","FOOD,PRICES","positive,positive"
638,720620,720620:1,The food here does a great service to the name (Cantonese that is...).,food,FOOD,positive
639,720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,FOOD,positive
640,720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,dish,FOOD,positive
641,720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","congee,Ow Ley Soh","FOOD,FOOD","positive,positive"
642,720620,720620:5,Simply some good tasting Chinese food at incredible prices...,"Chinese food,Chinese food","FOOD,PRICES","positive,positive"
643,720620,720620:6,Service is not what you are coming here for...,Service,SERVICE,negative
644,735448,735448:1,"whoever the jazz duo was, they were on POINT.",jazz duo,AMBIENCE,positive
645,735448,735448:2,"good music, great food, speedy service affordable prices.","music,food,service,NULL","AMBIENCE,FOOD,SERVICE,PRICES","positive,positive,positive,positive"
646,735448,735448:3,even the wine by the glass was good.,wine by the glass,FOOD,positive
647,737999,737999:0,Consistently good Japanese Tapas.,Japanese Tapas,FOOD,positive
648,737999,737999:2,Always good drinks and service is pretty good;,"drinks,service","FOOD,SERVICE","positive,positive"
649,737999,737999:3,Atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE,positive
650,737999,737999:5,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats),FOOD,positive
651,740923,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","fish,staff,sushi chef","FOOD,SERVICE","negative,negative,negative"
652,740923,740923:2,Price and quality of fish alone will keep us from making a return visit.,"fish,fish,NULL","PRICES,FOOD","negative,negative,negative"
653,740923,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef,FOOD,negative
654,744478,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!","decor,food,food,staff,Rice Avenue,Rice Avenue,Rice Avenue","AMBIENCE,FOOD,PRICES,SERVICE,AMBIENCE,AMBIENCE,PRICES","positive,positive,positive,positive,positive,positive,positive"
655,746254,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter,SERVICE,negative
656,746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",waiter,SERVICE,negative
657,746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","food,wait-staff,service,management","PRICES,SERVICE,SERVICE,SERVICE","negative,negative,negative,negative"
658,751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"service,food,food","SERVICE,PRICES,FOOD","negative,negative,negative"
659,754495,754495:2,The food is okay and the prices here are mediocre.,"food,NULL","FOOD,PRICES","neutral,neutral"
660,757762,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,"food,decor,Baluchi's","FOOD,AMBIENCE,PRICES","positive,positive,positive"
661,757762,757762:1,The only problem is that the manager is a complete incompetent.,manager,SERVICE,negative
662,757762,757762:2,He offers subpar service and has no personality.,service,SERVICE,negative
663,757762,757762:5,There is no excuse for such lousy service!,service,SERVICE,negative
664,758263,758263:3,$20 for all you can eat sushi cannot be beaten.,all you can eat sushi,PRICES,positive
665,759781,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",servers,SERVICE,positive
666,759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","vibe,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
667,773720,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"Food,view of the new york city skiline","FOOD,AMBIENCE","positive,positive"
668,773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"service,place","SERVICE,AMBIENCE","positive,positive"
669,872763,872763:1,The food is great.,food,FOOD,positive
670,872763,872763:2,Personal pans are the perfect size for those hungry nights.,Personal pans,FOOD,positive
671,872763,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery guys,SERVICE,negative
672,872763,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,delivery guys,SERVICE,negative
673,875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","scene,place,location","AMBIENCE,AMBIENCE,AMBIENCE","positive,positive,positive"
674,875139,875139:1,The pizza was pretty good and huge.,"pizza,pizza","FOOD,FOOD","positive,positive"
675,875139,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,penne a la vodka,FOOD,positive
676,875139,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol","pasta penne,pasta penne","FOOD,FOOD","negative,negative"
677,929329,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",La Rosa,FOOD,positive
678,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","wines,service,decor,selection","FOOD,SERVICE,AMBIENCE,FOOD","positive,positive,positive,positive"
679,935633,935633:4,I recieved prompt service with a smile.,service,SERVICE,positive
680,955711,955711:1,The wine list is extensive and impressive.,wine list,FOOD,positive
681,955711,955711:2,LOVE the atmosphere - felt like I was in Paris.,atmosphere,AMBIENCE,positive
682,955711,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"mussels,dessert,NULL","FOOD,FOOD","positive,positive,positive"
683,957145,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"service,staff","SERVICE,SERVICE","positive,positive"
684,957145,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","Vittorio,crew","SERVICE,SERVICE","positive,positive"
685,957145,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","Dining Garden,Jazz Bar,Thin Crust Pizzas,Lasagna Menu","AMBIENCE,AMBIENCE,FOOD,FOOD","positive,positive,positive,positive"
686,958809,958809:1,I have to say I have never had a disapointing meal here.,meal,FOOD,positive
687,958809,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,FOOD,positive
688,958809,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","BBQ Salmon,Sea Bass,Crispy Duck","FOOD,FOOD,FOOD","positive,positive,positive"
689,ADLT#8,ADLT#8:2,Great food.,food,FOOD,positive
