,id,review,label,pred_multiple,terms
339,345,"great friendly service, fast seating, fast delivery, excellent sushi.",SERVICE|SERVICE|SERVICE|FOOD,SERVICE|SERVICE,great|service
340,346,ess-a-bagel (either by sty-town or midtown) is by far the best bagel in ny.,FOOD,VALUE,best
341,347,"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,b|a|g|e|l|s|||i|n|s|i|d|e|||s|i|z|e
342,348,they have a huge selection of different cream cheeses and all of their salads are great.,FOOD|FOOD,VALUE,great
343,349,the lox is always fresh too.,FOOD,FOOD|FOOD|FOOD,l|o|x
344,350,not impressed with the food.,FOOD,FOOD,food
345,351,"the ambience was nice, but service wasn't so great.",AMBIENCE|SERVICE,SERVICE|SERVICE,great|service
346,352,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,FOOD|AMBIENCE,FOOD,food
347,353,thius is a must for anyone who loves shabu-shabu.,FOOD,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,t|h|i|u|s|||a|n|y|o|n|e|||s|h|a|b|u|-|s|h|a|b|u
348,354,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",AMBIENCE,AMBIENCE,atmosphere
349,355,"despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",FOOD,FOOD,food
350,356,taxan horrible!,FOOD,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,t|a|x|a|n
351,357,the prices were cheap compared to the quality of service and food.,SERVICE|FOOD,VALUE|FOOD|SERVICE,price|food|service
352,359,"the quantity is also very good, you will come out satisfied.",FOOD,VALUE,good
353,360,i had the worst ravioli ever.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,r|a|v|i|o|l|i
354,361,the wine the service was very good too.,FOOD|SERVICE,FOOD|SERVICE,good|service
355,362,"the food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD,delicious|food
356,363,"whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to northern italy with one bite.",FOOD|FOOD,FOOD|FOOD|VALUE|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|FOOD|FOOD|FOOD|VALUE|FOOD|FOOD|VALUE|VALUE|VALUE|FOOD|FOOD|VALUE|VALUE,p|o|r|c|i|n|i|||s|o|u|f|f|l|e|||l|a|m|b|||v|i|n|e|g|a|r|||b|i|t|e
357,365,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.",FOOD|FOOD|VALUE|VALUE,VALUE|FOOD,price|food
358,366,"i found the food, service and value exceptional everytime i have been there.",FOOD|SERVICE,VALUE|FOOD|SERVICE,value|food|service
359,367,the food was bad.,FOOD,FOOD,food
360,368,the service was excellent - friendly and attentive.,SERVICE,SERVICE,service
361,369,who has room for cheesesticks with the best pizza in nyc!,FOOD,FOOD|FOOD,best|pizza
362,370,great staff.,SERVICE,AMBIENCE,great
363,371,always great service!,SERVICE,VALUE|VALUE,great|service
364,372,"the food is bad, i can't lie.",FOOD,FOOD,food
365,373,but the staff was so horrible to us.,SERVICE,SERVICE|VALUE|SERVICE|SERVICE|SERVICE,s|t|a|f|f
366,374,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE|SERVICE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|VALUE,h|o|s|t|e|s|s|||w|a|i|t|r|e|s|s|||e|v|e|r|y|t|h|i|n|g
367,375,i ate here a week ago and found most dishes average at best and too expensive.,FOOD|VALUE,VALUE,best
368,376,"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",FOOD|FOOD,AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD,t|a|m|a|r|i|n|d|||d|i|s|h|e|s|||s|e|l|e|c|t|i|o|n|s
369,377,decor is nice though service can be spotty.,AMBIENCE|SERVICE,SERVICE,service
370,378,"most importantly, food is horrible.",FOOD,FOOD,food
371,379,i am sad i did the food was horrible.,FOOD,FOOD,food
372,380,and yes dal bukhara is so dam good and so are all the kababs.,FOOD|FOOD,VALUE,good
373,381,the fish was not fresh and the rice tasted old and stale.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,f|i|s|h|||r|i|c|e
374,382,"quite frankly, this is some of the worst sushi i have ever tried.",FOOD,VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE,s|u|s|h|i
375,383,honestly the worst sushi my husband and i had in our entire lives.,FOOD,VALUE|FOOD|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|FOOD|VALUE|FOOD|FOOD|VALUE|FOOD|VALUE|VALUE|VALUE|FOOD|FOOD|VALUE|VALUE,s|u|s|h|i|||h|u|s|b|a|n|d|||l|i|v|e|s
376,384,the all-u-can-eat sushi is definitely in very poor quality.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,s|u|s|h|i|||q|u|a|l|i|t|y
377,385,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,m|e|n|u|||i|n|g|r|e|d|i|e|n|t|s|||f|i|s|h|||r|i|c|e
378,386,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,t|h|i|n|g|s|||u|||s|o|y|||s|a|u|c|e|||s|o|d|i|u|m|||r|i|c|e|||s|c|a|l|l|i|o|n|||t|o|p|||f|i|s|h
379,387,the waitstaffs are nice though.,SERVICE,AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,w|a|i|t|s|t|a|f|f|s
380,388,"both times i was extremely dissappointed by the service, which was boarderline rude.",SERVICE,SERVICE,service
381,389,"the dinner was ok, nothing i would have again.",FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|VALUE|AMBIENCE|AMBIENCE|FOOD|FOOD|VALUE,d|i|n|n|e|r|||n|o|t|h|i|n|g
382,390,"i had their eggs benedict for brunch, which were the worst in my entire life, i tried removing the hollondaise sauce completely that was how failed it was.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,e|g|g|s|||b|e|n|e|d|i|c|t|||b|r|u|n|c|h|||l|i|f|e|||h|o|l|l|o|n|d|a|i|s|e|||s|a|u|c|e
383,391,with the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD|AMBIENCE,FOOD,delicious
384,392,the service was attentive.,SERVICE,SERVICE,service
385,393,"we love the food, drinks, and atmosphere!",FOOD|FOOD|AMBIENCE,AMBIENCE|FOOD,atmosphere|food
386,394,"try the pad thai, it's fabulous and their prices are so cheap!",FOOD,VALUE,price
387,395,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!",FOOD|FOOD,VALUE|FOOD,great|food
388,396,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",FOOD|VALUE,VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE|VALUE|FOOD|FOOD|FOOD,s|a|n|d|w|i|c|h|e|s|||a|n|y|t|h|i|n|g|||c|h|i|p|s|||s|i|d|e
389,397,"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE,FOOD,atmosphere
390,398,they have authentic indian at amazin prices.,FOOD|VALUE,VALUE,price
391,399,the seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE,s|e|a|t|s|||w|a|l|l|||b|e|n|c|h|e|s
392,400,patroon features a nice cigar bar and has great staff.,AMBIENCE|SERVICE,AMBIENCE,great
393,401,the food is tasty and portion sizes are appropriate.,FOOD|FOOD,FOOD,food
394,402,food is horrible.,FOOD,FOOD,food
395,403,fish is so very fresh.,FOOD,FOOD|FOOD|FOOD|FOOD,f|i|s|h
396,404,waitstaff are very friendly.,SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,w|a|i|t|s|t|a|f|f
397,405,the menu is limited but almost all of the dishes are excellent.,FOOD|FOOD,FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD,m|e|n|u|||d|i|s|h|e|s
398,406,the lobster sandwich is not good and the spaghetti with scallops and shrimp is not great.,FOOD|FOOD,AMBIENCE|FOOD,great|good
399,407,the service is good and ambience is good for a date or group outing.,SERVICE|AMBIENCE,FOOD|FOOD|SERVICE,good|good|service
400,408,"even though its good seafood, the prices are too high.",FOOD,VALUE|FOOD|VALUE,price|good|high
401,409,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD|VALUE,VALUE|VALUE,price|good
402,410,"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.",FOOD|FOOD|FOOD|SERVICE,FOOD|FOOD|SERVICE,delicious|food|service
403,411,truly the mark of an attentive waiter.,SERVICE,VALUE|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|SERVICE|VALUE|SERVICE|AMBIENCE|VALUE|AMBIENCE,m|a|r|k|||w|a|i|t|e|r
404,412,we ate at this thai place following the reviews but very unhappy with the foods.,FOOD,AMBIENCE|FOOD,place|food
405,413,"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,j|e|l|l|y|||f|i|s|h|||c|h|i|c|k|e|n|||d|u|m|p|l|i|n|g|s|||f|r|y|||c|r|a|b
406,414,the food is so cheap and the waiters are nice.,VALUE|SERVICE,FOOD,food
407,415,have frequented 'ino for several years and the food remains excellent.,FOOD,FOOD,food
408,416,cheese plate is a varied delight and great bargain at $10.,FOOD|FOOD|VALUE,FOOD,great
409,417,"(the asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD,a|s|p|a|r|a|g|u|s|||t|r|u|f|f|l|e|||o|i|l|||p|a|r|m|e|s|a|n|||b|r|u|s|c|h|e|t|t|a|||w|i|n|n|e|r
410,418,"be sure to try the seasonal, and always delicious, specials.",FOOD,FOOD,delicious
411,419,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,AMBIENCE,AMBIENCE|VALUE,atmosphere|great
412,420,"the food was very good, a great deal, and the place its self was great.",FOOD|VALUE|AMBIENCE,FOOD|FOOD|AMBIENCE|FOOD|FOOD,great|great|place|good|food
413,421,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|SERVICE|VALUE|VALUE|SERVICE|SERVICE|VALUE|VALUE|VALUE|FOOD|VALUE|FOOD,w|a|i|t|||s|t|a|f|f|||t|o|w|n
414,422,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE,SERVICE,service
415,423,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE,FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|FOOD|VALUE|FOOD|FOOD|VALUE|VALUE|VALUE|AMBIENCE|FOOD|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|SERVICE|VALUE|VALUE|VALUE|VALUE|FOOD|FOOD|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|FOOD|FOOD|VALUE,d|i|n|n|e|r|||m|a|n|a|g|e|r|||b|o|y|f|r|i|e|n|d|||t|h|i|n|g|s|||a|m|e|r|i|c|a|||e|n|d|||t|i|p|s|||t|h|i|n|g
416,424,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE,t|i|p|||m|o|d|e|l|/|w|a|i|t|r|e|s|s|||m|a|n|a|g|e|r
417,425,pizza here is consistently good.,FOOD,SERVICE|FOOD,good|pizza
418,426,salads are a delicious way to begin the meal.,FOOD,FOOD,delicious
419,427,decor is charming.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,d|e|c|o|r
420,428,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE|FOOD,VALUE|VALUE|FOOD,great|price|food
421,429,i would definitely recommend sea if you like thai cuisine!,FOOD,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,s|e|a|||c|u|i|s|i|n|e
422,430,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE,SERVICE,service
423,431,"excellent atmosphere, delicious dishes good and friendly service.",AMBIENCE|FOOD|SERVICE,AMBIENCE|FOOD|FOOD|SERVICE,atmosphere|delicious|good|service
424,432,"everything was wonderful; food, drinks, staff, mileau.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD,food
425,433,the food is great and reasonably priced.,FOOD|VALUE,FOOD|VALUE|FOOD|FOOD,great|price|food|reasonably
426,434,"if the weather is nice, try to snag an outside table.",AMBIENCE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,w|e|a|t|h|e|r|||s|n|a|g|||t|a|b|l|e
427,435,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",SERVICE|AMBIENCE,SERVICE|AMBIENCE|SERVICE|SERVICE|SERVICE|AMBIENCE|AMBIENCE|FOOD|SERVICE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD,s|t|a|f|f|||b|a|t|h|r|o|o|m
428,436,"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",FOOD|SERVICE,AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,c|a|v|i|a|r|||w|a|i|t|s|t|a|f|f|||r|o|y|a|l|t|y|||s|e|c|o|n|d
429,437,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE,AMBIENCE,relaxed
430,438,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,FOOD|SERVICE,FOOD|FOOD|SERVICE,delicious|high|service
431,439,fresh ingredients and everything is made to order.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,i|n|g|r|e|d|i|e|n|t|s|||e|v|e|r|y|t|h|i|n|g|||o|r|d|e|r
432,440,friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE,SERVICE|SERVICE|SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD|FOOD|VALUE|FOOD|VALUE|SERVICE|FOOD|FOOD,s|t|a|f|f|||m|e|a|l|||c|o|m|p|a|n|y
433,441,"i found the food to be outstanding, particulary the salmon dish i had.",FOOD|FOOD,FOOD,food
434,442,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE|AMBIENCE,AMBIENCE|FOOD|FOOD|AMBIENCE|FOOD|VALUE|VALUE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,p|a|t|i|o|||m|u|s|i|c
435,443,the food was good.,FOOD,SERVICE|FOOD,good|food
436,444,the place was nice and calm.,AMBIENCE,AMBIENCE,place
437,445,but the service was a bit slow.,SERVICE,SERVICE,service
438,446,the buffet had a nice selection.,FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE,b|u|f|f|e|t|||s|e|l|e|c|t|i|o|n
439,447,the food was average or above including some surprising tasty dishes.,FOOD|FOOD,FOOD,food
440,448,service was also very good.,SERVICE,SERVICE|SERVICE,good|service
441,449,i got an excellent piece of cheesecake and we had several other nice pastries.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,p|i|e|c|e|||c|h|e|e|s|e|c|a|k|e|||p|a|s|t|r|i|e|s
442,450,"i would recommend roxy's for that, but not for their food.",FOOD,FOOD,food
443,451,"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD,FOOD|VALUE|FOOD|FOOD|VALUE|FOOD|VALUE|VALUE|VALUE|FOOD|FOOD|VALUE|FOOD|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,b|u|r|g|e|r|s|||h|a|n|d|s|||m|e|s|s|||n|t
444,452,"this place is really trendi but they have forgotten about the most important part of a restaurant, the food.",FOOD|AMBIENCE,AMBIENCE|FOOD,place|food
445,453,"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",FOOD|FOOD,FOOD,food
446,454,and the tom kha soup was pathetic.,FOOD,FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD,t|o|m|||k|h|a|||s|o|u|p
447,455,if you want good authentic thai this place is not the place to go.,FOOD,AMBIENCE|AMBIENCE|FOOD,place|place|good
448,456,"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food.",FOOD,FOOD,food
449,457,"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.",FOOD|FOOD,FOOD|FOOD,pizza|pizza
450,458,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,g|a|r|d|e|n|||a|r|e|a|||h|e|r|b|||g|a|r|d|e|n
451,459,we had the lobster sandwich and it was fantastic.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,l|o|b|s|t|e|r|||s|a|n|d|w|i|c|h
452,460,"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD|FOOD,VALUE,best
453,461,we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,FOOD|FOOD,FOOD,delicious
454,462,love the food.,FOOD,FOOD,food
455,463,it's the only place you can get yummy authentic japanese comfort food.,FOOD,AMBIENCE|FOOD,place|food
456,464,"great food, good size menu, great service and an unpretensious setting.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD|FOOD|FOOD|FOOD|SERVICE,great|great|good|food|service
457,465,"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).",FOOD|FOOD|FOOD|FOOD|FOOD,FOOD,best
458,466,"the freshest, best variety, and the fastest delivery.",SERVICE,VALUE,best
459,467,the service was excellent and the food was delicious.,SERVICE|FOOD,FOOD|FOOD|SERVICE,delicious|food|service
460,468,"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,s|u|s|h|i|||c|h|o|i|c|e|||c|e|v|i|c|h|e|||m|i|x|||c|r|a|b|||d|u|m|p|l|i|n|g|s|||s|a|s|h|i|m|i|||s|u|s|h|i|||r|o|l|l|s|||t|y|p|e|s|||s|a|k|e|||b|a|n|a|n|a|||t|e|m|p|u|r|a
461,469,"average to good thai food, but terrible delivery.",FOOD|SERVICE,VALUE|FOOD,good|food
462,470,"the food arrived 20 minutes after i called, cold and soggy.",FOOD,FOOD,food
463,471,an excellent service,SERVICE,SERVICE,service
464,472,we were greeted promptly by the waiter who was very nice and cordial.,SERVICE,VALUE|FOOD|FOOD|AMBIENCE|VALUE|FOOD,w|a|i|t|e|r
465,473,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.,FOOD,FOOD|FOOD,good|food
466,474,the food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD,FOOD|FOOD,delicious|food
467,475,we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,FOOD,AMBIENCE,great
468,476,"service here was great, food was fantastic.",SERVICE|FOOD,FOOD|FOOD|SERVICE,great|food|service
469,477,"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD,great|good|good
470,478,"the food is outstanding and the service is quick, friendly and very professional.",FOOD|SERVICE,FOOD|SERVICE,food|service
471,479,"by far, the best pizza in manhattan.",FOOD,FOOD|FOOD,best|pizza
